nb_ville,type_modification_temperature,type_mutation,temperature_initiale,temperature_finale,alpha,amplitude,max_repetition,temperature_fin_exec,cout,temps_execution
30,1,1,950,0.015,0.861,6,736,0.015,55.25,0.061
30,1,1,4940,0.012,0.99,6,498,0.012,55.57,0.612
30,1,2,2407,0.015,0.969,6,2035,0.015,47.02,0.633
30,1,3,3289,0.018,0.955,6,2320,0.017,46.37,1.199
30,1,3,1183,0.013,0.877,7,2423,0.011,49.26,0.465
30,1,1,3050,0.02,0.864,6,1409,0.019,52.68,0.105
30,1,2,2953,0.01,0.93,5,1373,0.01,51.22,0.226
30,1,3,1272,0.012,0.871,7,310,0.012,57.46,0.074
30,1,3,2803,0.014,0.854,6,2237,0.013,48.36,0.336
30,1,3,1979,0.011,0.976,7,1083,0.011,48.08,1.179
30,1,1,4445,0.013,0.861,4,170,0.011,61.75,0.054
30,1,3,4789,0.014,0.894,5,2427,0.014,46.37,0.501
30,1,1,4050,0.015,0.918,7,234,0.014,52.67,0.057
30,1,1,4853,0.017,0.904,6,1610,0.016,52.07,0.17
30,1,2,3855,0.016,0.904,5,2148,0.016,50.44,0.224
30,1,2,4643,0.019,0.918,6,548,0.017,50.86,0.099
30,1,1,938,0.016,0.865,5,2324,0.015,55.58,0.139
30,1,2,3042,0.019,0.898,5,2381,0.018,50.91,0.225
30,1,1,4622,0.015,0.944,6,1094,0.014,51.47,0.222
30,1,1,1135,0.013,0.881,4,2071,0.013,46.37,0.159
30,1,3,3472,0.012,0.981,6,1909,0.012,46.37,2.323
30,1,1,3425,0.01,0.892,5,140,0.009,58.42,0.052
30,1,3,4683,0.018,0.996,6,487,0.018,48.08,3.114
30,1,3,4487,0.012,0.97,5,781,0.012,49.58,0.624
30,1,2,3321,0.01,0.914,3,1534,0.009,47.02,0.196
30,1,2,3319,0.012,0.913,4,119,0.012,53.08,0.045
30,1,2,4948,0.02,0.853,6,1841,0.017,47.85,0.14
30,1,3,1401,0.02,0.905,7,1001,0.02,48.25,0.252
30,1,2,3694,0.014,0.911,5,166,0.014,52.86,0.053
30,1,1,4543,0.011,0.853,6,1936,0.01,52.5,0.137
30,1,1,2251,0.014,0.984,6,1669,0.014,46.37,0.947
30,1,3,888,0.017,0.994,6,1682,0.017,46.37,5.978
30,1,1,1984,0.014,0.923,6,557,0.013,52.75,0.137
30,1,2,4431,0.012,0.9,4,1831,0.012,51.13,0.235
30,1,1,1635,0.013,0.869,5,1704,0.012,53.4,0.139
30,1,3,3191,0.013,0.931,6,794,0.013,55.25,0.346
30,1,2,4623,0.017,0.938,3,591,0.016,48.58,0.152
30,1,3,3930,0.017,0.927,5,2233,0.017,48.48,0.644
30,1,2,4652,0.017,0.974,3,1682,0.017,48.44,0.667
30,1,1,1123,0.01,0.972,7,1945,0.01,47.02,0.685
30,1,3,2719,0.017,0.979,4,2398,0.017,49.09,2.14
30,1,3,932,0.015,0.992,7,1894,0.015,47.91,5.438
30,1,1,1458,0.015,0.877,6,112,0.014,64.53,0.069
30,1,2,1410,0.017,0.855,6,1036,0.015,50.94,0.11
30,1,2,3238,0.017,0.881,6,914,0.017,54.0,0.129
30,1,1,4465,0.014,0.85,6,2141,0.014,55.55,0.161
30,1,2,3404,0.012,0.875,6,1854,0.011,50.84,0.197
30,1,3,2727,0.017,0.916,3,536,0.016,48.09,0.117
30,1,3,1018,0.015,0.86,7,1775,0.014,48.18,0.306
30,1,2,4592,0.018,0.962,6,1402,0.018,48.59,0.371
30,1,2,3732,0.012,0.97,6,1195,0.012,52.01,0.473
30,1,1,1285,0.02,0.964,7,2044,0.02,46.37,0.485
30,1,3,2789,0.016,0.864,3,181,0.015,58.28,0.082
30,1,1,3772,0.014,0.876,4,1432,0.013,52.31,0.149
30,1,1,2795,0.016,0.87,3,1808,0.015,49.36,0.17
30,1,2,921,0.013,0.907,7,153,0.012,57.86,0.051
30,1,1,3712,0.018,0.901,7,2165,0.017,49.28,0.262
30,1,3,1770,0.016,0.888,4,1369,0.016,46.37,0.285
30,1,3,1511,0.019,0.851,6,579,0.019,54.32,0.1
30,1,1,3664,0.017,0.916,6,2275,0.017,50.96,0.333
30,1,1,1286,0.011,0.896,6,1602,0.01,51.57,0.18
30,1,2,4992,0.02,0.862,5,329,0.019,52.53,0.065
30,1,2,931,0.017,0.866,3,1436,0.017,49.14,0.121
30,1,1,2334,0.019,0.92,6,1616,0.018,55.09,0.239
30,1,3,1094,0.011,0.937,4,313,0.011,48.36,0.135
30,1,3,2700,0.013,0.914,4,2282,0.012,48.28,0.519
30,1,1,1776,0.016,0.918,5,207,0.016,60.42,0.099
30,1,3,3095,0.012,0.915,3,1713,0.011,47.91,0.385
30,1,2,1166,0.015,0.946,7,494,0.015,51.24,0.156
30,1,1,3768,0.018,0.916,7,548,0.017,56.48,0.099
30,1,2,2225,0.012,0.855,7,565,0.011,53.41,0.075
30,1,1,1919,0.015,0.936,6,2452,0.015,52.36,0.496
30,1,3,1161,0.016,0.956,4,907,0.016,46.37,0.397
30,1,1,2573,0.02,0.925,6,1354,0.02,52.81,0.212
30,1,3,3920,0.015,0.86,7,1534,0.014,46.77,0.296
30,1,1,4266,0.019,0.858,6,185,0.017,59.29,0.042
30,1,2,4605,0.014,0.986,6,1266,0.014,48.83,1.186
30,1,3,3369,0.018,0.97,5,1210,0.018,49.75,0.952
30,1,1,1906,0.012,0.93,6,1686,0.011,49.25,0.265
30,1,1,2291,0.012,0.901,3,1136,0.012,53.49,0.142
30,1,1,4585,0.017,0.981,7,180,0.017,53.24,0.3
30,1,2,3929,0.017,0.908,4,1795,0.017,51.27,0.251
30,1,1,935,0.012,0.9,4,1720,0.012,51.21,0.173
30,1,2,1025,0.014,0.987,6,385,0.014,48.74,0.569
30,1,1,3444,0.018,0.876,7,1915,0.018,54.48,0.171
30,1,1,4334,0.02,0.861,5,1331,0.017,50.99,0.136
30,1,2,977,0.02,0.976,3,1767,0.02,49.36,0.782
30,1,3,4994,0.019,0.934,3,1125,0.019,48.97,0.38
30,1,2,4137,0.015,0.983,5,1537,0.015,48.28,1.188
30,1,2,1491,0.015,0.865,7,219,0.014,59.53,0.063
30,1,2,3235,0.017,0.939,5,209,0.016,53.24,0.112
30,1,2,3548,0.019,0.964,3,577,0.018,48.48,0.292
30,1,3,3715,0.011,0.872,7,1289,0.011,51.08,0.323
30,1,1,1410,0.012,0.894,7,2357,0.011,56.97,0.26
30,1,3,1234,0.014,0.928,3,877,0.013,49.24,0.284
30,1,3,853,0.014,0.889,7,524,0.013,52.83,0.167
30,1,1,4226,0.015,0.915,5,2398,0.014,51.09,0.349
30,1,3,3700,0.014,0.91,7,533,0.013,51.95,0.205
30,1,2,4335,0.014,0.982,5,956,0.014,48.37,0.867
30,1,2,3050,0.019,0.867,5,2371,0.019,50.54,0.218
30,1,3,3541,0.012,0.884,6,1650,0.011,49.72,0.379
30,1,2,2699,0.014,0.94,5,609,0.014,53.6,0.177
30,1,2,2640,0.012,0.901,7,1220,0.012,57.68,0.139
30,1,2,3609,0.011,0.892,5,2033,0.01,49.09,0.257
30,1,2,1141,0.017,0.932,4,2273,0.017,50.03,0.32
30,1,3,2071,0.017,0.901,3,411,0.016,49.06,0.106
30,1,3,1083,0.017,0.887,7,2144,0.016,50.44,0.43
30,1,3,2476,0.02,0.987,4,506,0.02,47.43,0.879
30,1,1,2812,0.013,0.874,7,1625,0.012,54.15,0.144
30,1,3,1001,0.013,0.983,7,2036,0.013,46.37,3.073
30,1,3,2810,0.014,0.981,7,715,0.014,47.93,1.105
30,1,3,907,0.02,0.867,4,2383,0.018,49.97,0.302
30,1,3,2948,0.014,0.896,6,1544,0.013,47.91,0.372
30,1,3,3898,0.016,0.973,5,1855,0.016,49.49,1.587
30,1,2,3670,0.018,0.854,5,531,0.017,50.05,0.07
30,1,2,4924,0.018,0.96,7,1318,0.018,53.32,0.424
30,1,1,894,0.015,0.918,7,341,0.014,60.61,0.084
30,1,1,3255,0.012,0.935,6,2315,0.011,49.36,0.374
30,1,3,3859,0.012,0.912,6,1318,0.012,50.95,0.388
30,1,1,1078,0.015,0.867,3,2217,0.014,54.4,0.146
30,1,1,1329,0.014,0.974,4,1579,0.014,51.18,0.591
30,1,2,1312,0.018,0.94,6,888,0.018,52.31,0.186
30,1,1,4218,0.011,0.875,6,381,0.01,59.31,0.051
30,1,1,1646,0.016,0.962,6,1846,0.016,49.93,0.425
30,1,2,1514,0.014,0.968,7,1130,0.014,53.71,0.402
30,1,3,4371,0.012,0.95,7,119,0.012,57.57,0.116
30,1,2,4080,0.013,0.937,3,127,0.013,53.32,0.067
30,1,1,4453,0.01,0.945,5,1750,0.01,50.59,0.317
30,1,1,3697,0.011,0.951,6,1434,0.011,54.3,0.344
30,1,2,4279,0.013,0.864,4,2334,0.013,50.39,0.202
30,1,2,2740,0.013,0.986,4,704,0.013,47.2,0.544
30,1,3,4777,0.013,0.968,7,2142,0.013,46.37,1.845
30,1,3,1943,0.019,0.982,5,1958,0.019,46.37,2.242
30,1,3,3471,0.018,0.974,6,922,0.018,48.44,0.884
30,1,1,3580,0.016,0.884,7,934,0.016,48.57,0.094
30,1,2,2758,0.01,0.996,7,950,0.01,46.96,2.996
30,1,1,1275,0.013,0.996,4,1370,0.013,49.09,3.111
30,1,2,3402,0.017,0.923,7,935,0.016,57.43,0.186
30,1,2,3021,0.02,0.867,6,1017,0.019,53.75,0.107
30,1,3,1256,0.014,0.895,5,2368,0.014,46.37,0.459
30,1,1,3731,0.011,0.884,6,1210,0.01,59.04,0.125
30,1,3,3009,0.017,0.885,5,2469,0.017,49.34,0.496
30,1,3,1941,0.013,0.895,3,1557,0.012,47.43,0.266
30,1,2,3378,0.014,0.965,4,241,0.014,51.38,0.131
30,1,1,4006,0.02,0.918,6,1281,0.019,56.64,0.166
30,1,1,1537,0.016,0.881,3,1612,0.015,51.75,0.143
30,1,3,3584,0.019,0.882,4,892,0.018,53.45,0.173
30,1,2,4074,0.02,0.957,6,1190,0.019,51.58,0.358
30,1,2,905,0.018,0.927,6,2005,0.018,52.48,0.312
30,1,3,2075,0.011,0.923,3,1753,0.011,48.44,0.42
30,1,3,4165,0.013,0.98,6,823,0.013,48.08,1.14
30,1,2,1632,0.014,0.857,5,966,0.013,48.58,0.084
30,1,3,4804,0.013,0.887,3,1912,0.013,46.37,0.319
30,1,3,2302,0.017,0.869,6,773,0.015,51.92,0.173
30,1,1,1624,0.02,0.863,4,632,0.019,54.14,0.064
30,1,2,4427,0.011,0.872,5,1810,0.01,47.42,0.162
30,1,1,3814,0.015,0.927,7,786,0.014,55.32,0.161
30,1,2,2555,0.02,0.957,6,395,0.02,51.49,0.152
30,1,2,4403,0.017,0.864,5,1504,0.015,52.23,0.146
30,1,1,877,0.014,0.887,7,546,0.013,58.87,0.068
30,1,3,1669,0.017,0.945,3,1398,0.016,49.18,0.451
30,1,1,2003,0.015,0.945,7,1240,0.015,54.01,0.254
30,1,2,4354,0.017,0.908,5,391,0.015,53.17,0.082
30,1,2,1926,0.015,0.969,5,357,0.015,53.69,0.212
30,1,3,3511,0.016,0.907,6,1824,0.016,48.93,0.494
30,1,2,4213,0.019,0.874,7,2223,0.018,48.48,0.198
30,1,1,3749,0.012,0.939,3,1487,0.011,49.6,0.233
30,1,1,3252,0.02,0.975,6,796,0.02,49.9,0.39
30,1,2,3539,0.012,0.904,3,151,0.012,52.51,0.062
30,1,3,4667,0.01,0.983,3,2024,0.01,46.37,2.249
30,1,2,4828,0.015,0.879,7,1413,0.014,50.93,0.15
30,1,2,3291,0.013,0.956,3,2147,0.013,47.67,0.461
30,1,2,4461,0.012,0.973,5,762,0.012,51.96,0.378
30,1,1,3797,0.013,0.879,4,2500,0.012,52.43,0.214
30,1,3,1152,0.017,0.932,5,1469,0.017,49.63,0.427
30,1,1,1247,0.018,0.995,7,1888,0.018,46.37,3.386
30,1,2,2673,0.011,0.874,6,1339,0.01,51.37,0.119
30,1,2,3123,0.017,0.961,5,1596,0.017,48.73,0.422
30,1,2,1710,0.014,0.888,7,759,0.013,50.47,0.095
30,1,2,3591,0.013,0.958,6,2048,0.012,50.5,0.525
30,1,3,3626,0.012,0.85,4,1311,0.011,47.43,0.206
30,1,1,2172,0.01,0.859,7,1807,0.01,52.37,0.142
30,1,1,2448,0.013,0.921,3,711,0.013,48.44,0.099
30,1,2,4608,0.014,0.877,7,1228,0.014,53.67,0.152
30,1,3,3270,0.018,0.977,7,1932,0.018,48.44,2.197
30,1,1,2555,0.012,0.892,7,2058,0.011,54.16,0.195
30,1,2,4307,0.015,0.91,5,269,0.014,53.04,0.058
30,1,2,3317,0.012,0.882,7,2200,0.012,50.54,0.216
30,1,1,2318,0.02,0.977,6,1038,0.02,50.91,0.464
30,1,2,4976,0.011,0.899,6,2049,0.01,49.63,0.228
30,1,2,3326,0.02,0.914,6,1957,0.019,49.15,0.263
30,1,2,1316,0.018,0.868,7,621,0.016,55.28,0.077
30,1,3,2813,0.012,0.873,6,405,0.011,54.11,0.112
30,1,3,4861,0.015,0.944,6,1564,0.014,47.42,0.757
30,1,2,4399,0.014,0.907,5,1861,0.014,51.77,0.229
30,1,2,3141,0.02,0.994,4,710,0.02,47.61,1.498
30,1,2,3006,0.017,0.955,7,571,0.017,55.22,0.215
30,1,2,2526,0.015,0.862,3,1541,0.013,49.72,0.122
30,1,2,4844,0.014,0.866,7,2235,0.013,48.66,0.201
30,1,3,1329,0.012,0.961,4,434,0.012,52.4,0.28
30,1,1,867,0.02,0.949,6,2458,0.02,46.37,0.384
30,1,2,3124,0.017,0.913,4,2372,0.016,53.33,0.3
30,1,3,2921,0.012,0.882,7,2458,0.012,49.62,0.552
30,1,1,1164,0.017,0.91,5,1044,0.016,54.45,0.165
30,1,2,1689,0.018,0.983,7,2474,0.018,47.67,1.597
30,1,3,3998,0.01,0.874,7,1375,0.01,54.34,0.326
30,1,3,1992,0.013,0.902,7,216,0.013,59.54,0.111
30,1,2,3854,0.014,0.949,6,2269,0.013,48.59,0.53
30,1,1,1308,0.011,0.927,5,1300,0.01,53.77,0.185
30,1,3,1671,0.019,0.94,5,1689,0.019,48.18,0.623
30,1,1,1467,0.01,0.914,6,754,0.009,52.95,0.121
30,1,1,4403,0.013,0.944,6,1705,0.013,50.55,0.316
30,1,3,3303,0.017,0.955,6,1697,0.017,47.43,0.98
30,1,2,3896,0.011,0.951,5,1328,0.011,47.61,0.375
30,1,2,822,0.014,0.927,3,1225,0.014,51.17,0.158
30,1,2,3370,0.012,0.952,7,459,0.011,52.53,0.152
30,1,3,4305,0.013,0.906,7,1030,0.013,52.37,0.347
30,1,2,3725,0.016,0.866,6,737,0.016,53.25,0.085
30,1,2,1321,0.018,0.894,5,311,0.018,52.3,0.065
30,1,3,4266,0.012,0.965,7,2476,0.012,46.37,1.983
30,1,2,1144,0.013,0.973,4,1574,0.013,47.79,0.546
30,1,2,3720,0.011,0.857,6,2185,0.01,51.97,0.192
30,1,1,3677,0.016,0.931,3,397,0.016,55.59,0.076
30,1,3,2971,0.012,0.903,6,117,0.012,62.81,0.086
30,1,2,4866,0.01,0.915,6,1591,0.009,52.25,0.228
30,1,1,1276,0.012,0.953,6,1807,0.012,48.26,0.338
30,1,3,3696,0.016,0.974,3,1946,0.016,46.37,1.243
30,1,1,3719,0.013,0.939,6,646,0.013,50.8,0.154
30,1,1,2590,0.016,0.941,6,2477,0.015,46.37,0.383
30,1,2,1337,0.018,0.995,4,1774,0.018,46.37,3.272
30,1,1,2011,0.014,0.926,6,894,0.013,51.92,0.122
30,1,3,4427,0.019,0.99,7,1597,0.019,47.91,4.309
30,1,1,2154,0.02,0.974,6,1530,0.02,46.37,0.516
30,1,2,3493,0.016,0.996,6,2246,0.016,46.37,6.051
30,1,2,4769,0.013,0.958,6,1852,0.013,49.95,0.479
30,1,1,4769,0.019,0.993,7,2041,0.019,50.18,2.805
30,1,1,3831,0.02,0.87,7,2255,0.018,54.37,0.201
30,1,1,4998,0.017,0.994,3,1853,0.017,46.37,2.915
30,1,2,4503,0.01,0.984,6,2339,0.01,48.08,1.543
30,1,3,3256,0.019,0.983,7,224,0.019,51.9,0.399
30,1,3,1088,0.016,0.881,7,1984,0.016,52.38,0.376
30,1,2,4261,0.014,0.972,3,1765,0.014,49.49,0.606
30,1,3,3636,0.012,0.898,7,1025,0.011,48.49,0.274
30,1,1,2240,0.014,0.851,5,1122,0.012,50.55,0.068
30,1,3,3825,0.013,0.963,4,199,0.013,53.27,0.174
30,1,3,4051,0.012,0.961,6,2162,0.012,48.08,1.323
30,1,3,2942,0.01,0.875,4,186,0.009,60.3,0.049
30,1,3,1382,0.014,0.947,4,897,0.013,49.75,0.317
30,1,1,4951,0.014,0.952,4,2178,0.014,52.57,0.458
30,1,1,2630,0.017,0.878,4,1658,0.017,51.94,0.126
30,1,3,3084,0.015,0.991,4,281,0.015,48.08,0.822
30,1,2,3411,0.012,0.933,3,574,0.011,51.2,0.145
30,1,2,1759,0.016,0.955,6,1018,0.015,52.98,0.245
30,1,1,1493,0.015,0.967,7,618,0.015,50.07,0.227
30,1,2,2459,0.015,0.879,7,1894,0.013,49.24,0.154
30,1,2,3251,0.014,0.867,7,498,0.013,54.65,0.066
30,1,3,1169,0.012,0.898,3,838,0.012,49.76,0.155
30,1,1,1605,0.011,0.875,5,391,0.01,51.89,0.063
30,1,2,2394,0.02,0.954,6,1592,0.019,48.67,0.362
30,1,1,3087,0.013,0.991,7,1787,0.013,46.37,1.9
30,1,1,4464,0.02,0.968,5,2393,0.02,46.37,0.672
30,1,2,4097,0.01,0.877,4,782,0.009,58.18,0.107
30,1,3,1656,0.011,0.899,5,1245,0.011,50.3,0.271
30,1,3,1475,0.018,0.886,5,900,0.017,52.19,0.171
30,1,3,4111,0.012,0.879,3,2440,0.012,46.37,0.364
30,1,3,932,0.015,0.915,6,1615,0.014,47.42,0.414
30,1,2,3240,0.018,0.868,6,377,0.017,50.82,0.064
30,1,2,2033,0.015,0.978,5,1897,0.015,47.61,0.888
30,1,1,3590,0.018,0.964,3,1667,0.018,50.08,0.403
30,1,3,872,0.012,0.989,4,1358,0.012,49.32,2.202
30,1,2,1153,0.01,0.923,7,878,0.01,51.81,0.127
30,1,3,3622,0.013,0.867,6,2474,0.013,47.93,0.458
30,1,2,3826,0.019,0.88,7,516,0.018,56.02,0.062
30,1,3,4092,0.012,0.977,5,1726,0.012,46.37,1.725
30,1,1,1619,0.012,0.985,5,1523,0.012,49.25,1.001
30,1,2,2106,0.017,0.892,3,1583,0.016,50.67,0.146
30,1,3,4402,0.017,0.991,6,1348,0.017,46.37,3.779
30,1,1,2575,0.013,0.897,7,2364,0.012,50.78,0.222
30,1,2,3997,0.02,0.858,5,2021,0.019,51.13,0.152
30,1,2,2240,0.015,0.925,5,1854,0.015,50.36,0.26
30,1,3,3662,0.013,0.889,7,718,0.012,52.62,0.183
30,1,1,2524,0.011,0.993,6,2204,0.011,46.37,3.03
30,1,2,1047,0.011,0.873,5,1891,0.01,49.67,0.148
30,1,1,3309,0.011,0.864,4,2113,0.01,46.37,0.163
30,1,3,4609,0.014,0.972,5,2223,0.014,46.37,1.798
30,1,1,2292,0.011,0.989,6,2406,0.011,50.52,2.106
30,1,1,2178,0.014,0.944,5,2354,0.014,53.46,0.393
30,1,2,4327,0.018,0.907,6,987,0.018,49.86,0.145
30,1,3,4466,0.017,0.874,7,1965,0.016,51.53,0.403
30,1,2,1166,0.018,0.906,7,2373,0.017,49.83,0.272
30,1,3,4719,0.014,0.922,6,1424,0.014,49.76,0.529
30,1,3,3339,0.011,0.959,5,2322,0.011,46.37,1.288
30,1,3,1857,0.011,0.902,5,673,0.011,53.99,0.197
30,1,3,3274,0.015,0.867,5,2215,0.013,50.57,0.361
30,1,1,2537,0.012,0.929,7,174,0.012,55.51,0.068
30,1,1,946,0.013,0.912,7,1213,0.012,55.57,0.127
30,1,3,4956,0.019,0.949,4,1743,0.018,48.97,0.643
30,1,3,3933,0.02,0.866,7,1067,0.019,53.71,0.207
30,1,2,3153,0.02,0.961,7,1873,0.02,49.53,0.525
30,1,3,2820,0.017,0.99,5,1938,0.017,46.37,4.219
30,1,1,3238,0.012,0.987,5,2332,0.012,51.45,1.747
30,1,3,3413,0.016,0.938,7,898,0.016,49.99,0.39
30,1,2,890,0.013,0.949,4,138,0.013,55.19,0.073
30,1,1,3577,0.019,0.975,5,1534,0.019,46.37,0.592
30,1,1,4518,0.017,0.942,7,1682,0.016,53.47,0.307
30,1,3,1918,0.013,0.906,6,2012,0.012,49.28,0.493
30,1,2,4565,0.017,0.918,6,1358,0.016,47.43,0.205
30,1,1,1153,0.017,0.855,4,1882,0.015,54.24,0.123
30,1,1,3590,0.016,0.947,3,1272,0.015,52.08,0.249
30,1,2,3269,0.02,0.943,7,1628,0.019,49.43,0.346
30,1,2,4439,0.02,0.913,7,1054,0.019,53.42,0.155
30,1,1,4733,0.018,0.875,7,1029,0.017,54.93,0.099
30,1,3,1141,0.012,0.885,6,1933,0.012,46.96,0.358
30,1,1,2229,0.017,0.869,5,115,0.017,69.21,0.036
30,1,1,2945,0.012,0.947,5,2331,0.012,54.18,0.388
30,1,1,1017,0.017,0.966,6,910,0.017,52.5,0.268
30,1,3,1421,0.016,0.88,5,1659,0.014,47.43,0.275
30,1,1,2829,0.01,0.862,5,393,0.009,56.52,0.061
30,1,2,1336,0.012,0.88,4,648,0.012,53.2,0.07
30,1,1,4458,0.019,0.935,6,667,0.019,55.78,0.155
30,1,3,2472,0.018,0.893,4,2020,0.017,49.93,0.348
30,1,1,3105,0.016,0.904,5,1198,0.015,53.75,0.137
30,1,1,2538,0.019,0.894,4,1527,0.018,54.37,0.139
30,1,1,4643,0.019,0.873,7,1320,0.017,53.13,0.125
30,1,3,1860,0.01,0.886,3,610,0.009,48.26,0.116
30,1,1,4104,0.019,0.853,7,929,0.017,61.71,0.079
30,1,2,4423,0.016,0.937,4,1886,0.016,51.75,0.297
30,1,1,3298,0.014,0.868,7,472,0.013,54.74,0.075
30,1,3,4730,0.015,0.864,5,1379,0.014,47.43,0.259
30,1,1,1830,0.015,0.901,3,2481,0.014,47.67,0.226
30,1,1,3505,0.012,0.926,5,1284,0.012,50.26,0.184
30,1,1,2872,0.011,0.855,5,918,0.01,54.35,0.075
30,1,2,1143,0.017,0.952,3,1890,0.017,50.03,0.327
30,1,3,1128,0.018,0.999,7,360,0.018,46.37,10.201
30,1,1,1399,0.014,0.913,5,1774,0.013,52.48,0.176
30,1,2,1163,0.014,0.979,7,2239,0.014,47.85,1.045
30,1,1,3055,0.011,0.917,7,422,0.011,56.35,0.088
30,1,3,4042,0.012,0.987,4,1200,0.012,46.37,1.968
30,1,2,2886,0.015,0.991,7,2468,0.015,46.96,3.156
30,1,2,1487,0.016,0.869,6,607,0.015,52.68,0.067
30,1,2,3765,0.01,0.875,7,1443,0.009,50.66,0.156
30,1,1,1225,0.016,0.966,5,1598,0.016,49.82,0.389
30,1,3,3296,0.01,0.978,7,1377,0.01,46.37,1.698
30,1,2,4807,0.016,0.905,4,850,0.015,54.04,0.111
30,1,3,1956,0.013,0.936,5,2147,0.012,48.85,0.687
30,1,3,3303,0.013,0.98,7,1745,0.013,49.75,2.359
30,1,2,871,0.012,0.914,3,524,0.011,52.78,0.086
30,1,2,2107,0.016,0.95,3,828,0.016,50.95,0.19
30,1,1,4092,0.014,0.981,3,463,0.014,51.6,0.292
30,1,3,4471,0.014,0.98,4,226,0.014,48.25,0.288
30,1,3,4492,0.015,0.908,7,1609,0.015,52.6,0.469
30,1,3,3332,0.019,0.941,4,221,0.018,51.41,0.113
30,1,3,2663,0.018,0.914,7,1086,0.017,49.81,0.331
30,1,2,4538,0.018,0.95,4,2037,0.018,48.86,0.394
30,1,2,2920,0.014,0.92,6,1621,0.014,50.21,0.203
30,1,1,2275,0.01,0.998,4,1817,0.01,47.67,8.321
30,1,1,4701,0.013,0.955,3,580,0.013,51.44,0.173
30,1,2,3424,0.012,0.876,5,1109,0.012,54.23,0.122
30,1,1,1188,0.01,0.892,6,770,0.009,52.43,0.078
30,1,2,3205,0.02,0.962,7,434,0.02,55.59,0.158
30,1,2,4313,0.01,0.878,4,288,0.01,56.04,0.065
30,1,2,3158,0.016,0.993,4,552,0.016,49.51,0.999
30,1,2,2462,0.017,0.89,5,1912,0.017,49.86,0.171
30,1,3,3747,0.011,0.986,5,753,0.011,47.91,1.276
30,1,1,4483,0.015,0.945,5,1099,0.015,50.0,0.203
30,1,2,1123,0.016,0.876,6,1424,0.015,53.29,0.138
30,1,2,4642,0.012,0.944,4,475,0.011,49.24,0.114
30,1,2,3962,0.018,0.979,4,2181,0.018,49.53,1.065
30,1,2,3164,0.012,0.875,4,1919,0.011,51.39,0.174
30,1,3,3881,0.011,0.887,6,986,0.01,51.4,0.251
30,1,3,898,0.018,0.854,5,163,0.017,58.92,0.047
30,1,3,4084,0.012,0.949,7,2031,0.012,48.28,1.113
30,1,1,2974,0.012,0.925,7,1421,0.011,51.4,0.221
30,1,1,3917,0.019,0.863,7,2091,0.017,52.21,0.163
30,1,1,4232,0.015,0.858,6,2134,0.015,50.1,0.173
30,1,2,1821,0.013,0.977,4,498,0.013,50.14,0.335
30,1,3,1841,0.013,0.998,3,495,0.013,46.37,4.767
30,1,3,4097,0.011,0.971,6,2022,0.011,46.37,1.749
30,1,2,4425,0.012,0.959,6,1488,0.012,50.52,0.431
30,1,2,3165,0.015,0.934,4,1552,0.015,50.84,0.261
30,1,1,2047,0.017,0.945,6,816,0.017,56.83,0.18
30,1,3,1749,0.012,0.952,4,926,0.012,48.08,0.4
30,1,2,875,0.015,0.869,7,837,0.013,53.36,0.104
30,1,2,1079,0.016,0.926,6,1042,0.016,52.37,0.153
30,1,1,1718,0.016,0.894,6,2366,0.015,52.63,0.22
30,1,3,4163,0.019,0.886,5,440,0.018,54.34,0.123
30,1,2,2140,0.019,0.953,7,268,0.019,52.94,0.146
30,1,1,2754,0.012,0.963,3,1198,0.012,47.67,0.365
30,1,3,2659,0.012,0.894,5,1473,0.012,51.62,0.318
30,1,2,2063,0.019,0.912,5,928,0.019,53.02,0.174
30,1,2,5000,0.014,0.982,6,1176,0.014,47.83,0.853
30,1,3,2230,0.011,0.951,6,962,0.011,48.93,0.537
30,1,1,1560,0.012,0.91,7,314,0.012,57.53,0.083
30,1,1,2583,0.012,0.933,4,1279,0.011,47.67,0.197
30,1,3,2601,0.017,0.865,3,249,0.015,54.37,0.064
30,1,1,1298,0.01,0.915,3,1450,0.01,50.1,0.144
30,1,3,4308,0.014,0.982,3,812,0.014,46.37,0.947
30,1,3,3135,0.015,0.916,5,2486,0.015,46.37,0.698
30,1,2,4385,0.016,0.942,7,818,0.016,48.84,0.19
30,1,3,3372,0.015,0.879,3,1117,0.014,49.2,0.175
30,1,1,1629,0.011,0.903,7,277,0.011,51.89,0.065
30,1,1,1327,0.014,0.952,5,2467,0.014,52.52,0.461
30,1,1,1453,0.018,0.948,3,592,0.018,56.13,0.147
30,1,3,1421,0.016,0.939,6,2143,0.015,47.42,0.784
30,1,3,2817,0.017,0.919,7,835,0.016,50.01,0.297
30,1,1,4255,0.017,0.892,3,165,0.017,56.97,0.056
30,1,1,3165,0.014,0.929,6,1925,0.013,52.5,0.258
30,1,2,1216,0.012,0.873,5,438,0.012,59.82,0.064
30,1,2,3476,0.014,0.931,7,1458,0.014,49.84,0.265
30,1,2,3338,0.012,0.884,4,2114,0.012,48.99,0.174
30,1,3,2085,0.016,0.986,3,620,0.016,46.37,0.862
30,1,1,1468,0.018,0.929,3,2466,0.017,47.43,0.3
30,1,3,4698,0.018,0.921,6,1933,0.017,47.02,0.581
30,1,2,4364,0.015,0.902,5,1520,0.015,52.41,0.17
